filename,id,date,host,short_title,title,date_short
doc_838186.txt,220,2017-06-03,www.express.co.uk,Brexit news Trump Th,Brexit news Trump Theresa May Jeremy Corbyn EU UK election european union citizens,2017-06
doc_356078.txt,221,2017-03-16,www.express.co.uk.,single market exit t,single market exit tim farron business pressure appeal theresa may brexit,2017-03
doc_209003.txt,222,2017-03-06,www.express.co.uk.,Germany France and I,Germany France and Italy EU army project financing,2017-03
doc_821613.txt,223,2017-02-21,io9.gizmodo.com,california will sece,california will secede from the united states in the ne 1792580530,2017-02
doc_488138.txt,224,2017-06-28,thisismoney.co.uk,EIGHTY people dead f,EIGHTY people dead following Grenfell Tower blaze.html,2017-06
doc_426948.txt,225,2017-07-12,www.dailymail.co.uk,Ryanair warns flight,Ryanair warns flights grounded amid Brexit wrangle.html,2017-07
doc_456192.txt,226,2017-03-08,www.theguardian.com,tim farron liberal d,tim farron liberal democrats cash injection nhs care services,2017-03
doc_608058.txt,227,2017-03-04,www.sports.yahoo.com,fed chair yellen say,fed chair yellen says a march rate hike is on the table 180440682.html,2017-03
doc_242185.txt,228,2017-08-03,www.theguardian.com,ministers must suppo,ministers must support farmers save wildlife damaging uncertainty,2017-08
doc_229109.txt,229,2017-08-01,www.independent.co.uk,brexit chlorinated c,brexit chlorinated chicken food standards agency no ban imports food us fsa a7869561.html,2017-08
doc_79405.txt,230,2017-03-21,www.washingtonpost.com,,,2017-03
doc_103753.txt,231,2017-02-23,msn.com,ar AAnbjaX,ar AAnbjaX,2017-02
doc_364335.txt,232,2017-07-07,www.express.co.uk,Brexit Brussels terr,Brexit Brussels terrified UK storm out talks EU demands,2017-07
doc_98979.txt,233,2017-02-23,www.express.co.uk,Bank chief UK good s,Bank chief UK good shape Brexit vote consumer spending up,2017-02
doc_826101.txt,234,2017-05-06,,Brexit will lead to ,Brexit will lead to United Ireland and UK should prepare  | World | News | Express.co.uk,2017-05
doc_495419.txt,235,2017-03-23,www.standard.co.uk,rosamund urwin kindn,rosamund urwin kindness and unity the real face of our city a3497381.html,2017-03
doc_288853.txt,236,2017-07-13,www.theguardian.com,tories obr debt rece,tories obr debt recession brexit uk,2017-07
doc_447912.txt,237,2017-07-23,www.theguardian.com,capitalism fat cats ,capitalism fat cats brexit leaving eu,2017-07
doc_316365.txt,238,2017-03-15,www.express.co.uk,European Union CRUMB,European Union CRUMBLE France abandons Eurozone Marine Le Pen,2017-03
doc_804317.txt,239,2017-07-30,www.breitbart.com,,,2017-07
doc_755723.txt,240,2017-03-05,www.express.co.uk,theresa may media si,theresa may media silence journalist relations politics,2017-03
doc_423887.txt,241,2017-07-12,sputniknews.com,,,2017-07
doc_734053.txt,242,2017-05-05,,Letters: EU wants t,Letters: EU wants to frighten the French by a tsunami of hostility against BritainPremium Promo,2017-05
doc_687792.txt,243,2017-08-02,www.theguardian.com,ireland uk ambassado,ireland uk ambassador sadness brexit,2017-08
doc_324772.txt,244,2017-07-06,www.independent.co.uk,tories austerity inc,tories austerity increase public spending a7819401.html,2017-07
doc_329677.txt,245,2017-07-06,www.independent.co.uk,tory minister women ,tory minister women lose pensions apprenticeships guy opperman conservative government sexist a7827021.html,2017-07
doc_748824.txt,246,2017-04-05,www.express.co.uk.,Nicola Sturgeon Ther,Nicola Sturgeon Theresa May Brexit Indyref2 Scotland Donald Trump US trade economy,2017-04
doc_531841.txt,247,2017-03-09,uk.weather.yahoo.com,eu parliament wants ,eu parliament wants trade talks uk deal brexit 175140178  sector.html,2017-03
doc_667795.txt,248,2017-03-10,www.express.co.uk,brexit economic grow,brexit economic growth healthy trade forecast britain,2017-03
doc_221813.txt,249,2017-03-29,www.express.co.uk,Tim Farron Brexit Ar,Tim Farron Brexit Article 50 Theresa May threatening security Europe letter,2017-03
doc_684892.txt,250,2017-03-28,www.express.co.uk.,David Davis Northern,David Davis Northern Ireland remain EU referendum reunification republic of ireland,2017-03
doc_821007.txt,251,2017-02-21,www.thisismoney.co.uk,Parliament allowed s,Parliament allowed stop unpatriotic Brexit.html,2017-02
doc_220284.txt,252,2017-03-29,www.independent.com.mt,Brexit negotiations ,Brexit negotiations PM says imperative that EU membership remained superior option 6736172269,2017-03
doc_20717.txt,253,2017-02-28,www.msn.com,ar AAnq2px,ar AAnq2px,2017-02
doc_42218.txt,254,2017-07-29,www.dailymail.co.uk,Sadiq Khan vows make,Sadiq Khan vows make staying Europe Labour policy.html,2017-07
doc_654541.txt,255,2017-03-10,www.theguardian.com,the guardian view on,the guardian view on the lords and brexit this is not the peers versus the people,2017-03
doc_4715.txt,256,2017-06-04,cyprus-mail.com,,,2017-06
doc_158248.txt,257,2017-07-04,www.govtslaves.com,,,2017-07
doc_403405.txt,258,2017-06-06,wonkette.com,trollception alt rig,trollception alt right troll takes troll picture sues fusion writer for taking her troll seriously,2017-06
doc_763994.txt,259,2017-03-05,www.thisismoney.co.uk,Tony Blair s secret ,Tony Blair s secret White House summit work Trump.html,2017-03
doc_714941.txt,260,2017-03-22,www.express.co.uk,Brexit European Parl,Brexit European Parliament President warns no Brexit deal worse for UK,2017-03
doc_765874.txt,261,2017-07-18,www.independent.co.uk,theresa may conserva,theresa may conservative mps party jeremy corbyn leader minority government brexit cabinet prime a7846366.html,2017-07
doc_525438.txt,262,2017-03-09,yournewswire.com,,,2017-03
doc_506956.txt,263,2017-03-23,www.express.co.uk,Angela Merkel Jean C,Angela Merkel Jean Claude Juncker EU Brexit Turkey Erdogan expansion Cold War,2017-03
doc_708627.txt,264,2017-03-13,www.express.co.uk,fuming lbc caller ni,fuming lbc caller nigel farage blasts nicola sturgeon referendum EU teat scotland brexit,2017-03
doc_739670.txt,265,2017-04-08,www.express.co.uk.,Cadbury Britain Bour,Cadbury Britain Bournville UK Brexit Chocolate Poland Kraft Mondolez,2017-04
doc_772656.txt,266,2017-04-04,uk.weather.yahoo.com,russell lynch far fl,russell lynch far flung trade 104800912.html,2017-04
doc_793531.txt,267,2017-02-20,www.express.co.uk.,Tony Blair Brexit ri,Tony Blair Brexit rise up Nick Clegg agrees,2017-02
doc_364378.txt,268,2017-07-07,www.dailymail.co.uk,Britain facing short,Britain facing shortage butter cream Christmas.html,2017-07
doc_533070.txt,269,2017-03-09,www.msn.com,ar AAnUt7Y,ar AAnUt7Y,2017-03
doc_99003.txt,270,2017-02-23,www.express.co.uk.,Pound sterling forei,Pound sterling foreign exchange Lily Allen twitter Deutsche Bank EU referendum,2017-02
doc_805434.txt,271,2017-02-21,swarajyamag.com,marx had a point cap,marx had a point capital glut makes job creation tougher,2017-02
doc_339041.txt,272,2017-04-15,www.express.co.uk,BMA british medical ,BMA british medical chief Dr Mark Porter rips Brexit backers over 350m nhs promise bus,2017-04
doc_832539.txt,273,2017-07-21,www.theguardian.com,euro two year high c,euro two year high city uk public finances pound ftse business live,2017-07
doc_281667.txt,274,2017-06-26,jezebel.com,diddy and queen eliz,diddy and queen elizabeth have some shady tendencies in 1796368134,2017-06
doc_566960.txt,275,2017-04-21,www.mediaite.com,,,2017-04
doc_563901.txt,276,2017-04-21,theduran.com,,,2017-04
doc_136518.txt,277,2017-04-07,www.express.co.uk.,Ryanair flights brex,Ryanair flights brexit news,2017-04
doc_53255.txt,278,2017-04-06,www.express.co.uk,Brexit news eu membe,Brexit news eu members punish Britain leaving european union EU,2017-04
doc_656572.txt,279,2017-03-10,www.standard.co.uk,matthew dancona phil,matthew dancona philip hammond was calm but he s got no idea what brexit will bring a3484761.html,2017-03
doc_471653.txt,280,2017-03-08,www.theguardian.com,the guardian view on,the guardian view on the spring budget not enough,2017-03
doc_177527.txt,281,2017-03-30,www.express.co.uk.,Roger Daltrey the Wh,Roger Daltrey the Who Brexit Britain thrive without EU Theresa May Donald Trump,2017-03
doc_192093.txt,282,2017-05-29,www.msn.com,ar BBBBypL,ar BBBBypL,2017-05
doc_527306.txt,283,2017-03-09,www.express.co.uk,philip hammond chanc,philip hammond chancellor national insurance hike budget 2017 britain match fit brexit,2017-03
doc_612625.txt,284,2017-03-04,www.express.co.uk,India MP Shashi Thar,India MP Shashi Tharoor Theresa May apologise British colonialism,2017-03
doc_216502.txt,285,2017-03-29,www.msn.com:80,ar BByYivp,ar BByYivp,2017-03
doc_707623.txt,286,2017-03-13,www.express.co.uk.,brexit vote david ca,brexit vote david cameron pleaded world leader keep quiet tony abbott australian pm,2017-03
doc_645813.txt,287,2017-03-07,independent.co.uk,25 theresa may attac,25 theresa may attacks on scottish independence that could just as easily be about brexit a7610051.html,2017-03
doc_288796.txt,288,2017-07-13,www.express.co.uk,EU Brussels European,EU Brussels European Union Brexit bill,2017-07
doc_741365.txt,289,2017-04-05,uk.weather.yahoo.com,britain overhaul cor,britain overhaul corporate pay ditch long term incentives 005015550  finance.html,2017-04
doc_49718.txt,290,2017-04-06,www.independent.co.uk,brexit food prices f,brexit food prices fast rate three years march 2017 supermarket retailers commodity hikes a7666291.html,2017-04
doc_433775.txt,291,2017-04-10,www.express.co.uk.,sir michael caine vo,sir michael caine voted brexit after listening jean claude juncker,2017-04
doc_325106.txt,292,2017-07-06,www.express.co.uk,boris johnson theres,boris johnson theresa may leadership tory general election 2017,2017-07
doc_177194.txt,293,2017-03-30,dailymail.co.uk,PM vows Brexit make ,PM vows Brexit make UK STRONGER meets Sturgeon.html,2017-03
doc_598438.txt,294,2017-02-24,www.washingtonpost.com,,,2017-02
doc_727846.txt,295,2017-08-05,www.dailymail.co.uk,Tories lost election,Tories lost election offering continuity instead.html,2017-08
doc_566547.txt,296,2017-04-21,www.express.co.uk,Ireland leave EU UK ,Ireland leave EU UK Brexit trade Anthony Coughlan,2017-04
doc_672447.txt,297,2017-03-10,www.dailymail.co.uk,KATIE HOPKINS Scared,KATIE HOPKINS Scared killed right wing nutter.html,2017-03
doc_357710.txt,298,2017-03-16,www.express.co.uk,brexit queen article,brexit queen article 50 bill law theresa may,2017-03
doc_360629.txt,299,2017-07-07,www.telegraph.co.uk,,,2017-07
doc_330664.txt,300,2017-04-23,www.independent.co.uk,liberal democrats ge,liberal democrats general election 8 june tony blair brexit voting against labour conservatives a7691696.html,2017-04
doc_421795.txt,301,2017-07-12,www.express.co.uk,Charlie Gard fight h,Charlie Gard fight health Sir John Chilcot Tony Blair,2017-07
doc_759020.txt,302,2017-03-05,metro.co.uk,,,2017-03
doc_275970.txt,303,2017-04-02,www.msn.com,ar BBzdaVC,ar BBzdaVC,2017-04
doc_538521.txt,304,2017-07-15,www.independent.com.mt,www.independent.com.,www.independent.com.mt,2017-07
doc_3277.txt,305,2017-06-04,cyprus-mail.com,,,2017-06
doc_16488.txt,306,2017-02-28,www.independent.co.uk,scottish labour tony,scottish labour tony blair independence kezia dugdale sturgeon a7599166.html,2017-02
doc_802811.txt,307,2017-02-20,www.thisismoney.co.uk,Parliament allowed s,Parliament allowed stop unpatriotic Brexit.html,2017-02
doc_323334.txt,308,2017-03-15,www.theguardian.com,nicola sturgeon sign,nicola sturgeon signals scotland referendum could be held after brexit,2017-03
doc_797213.txt,309,2017-02-20,www.express.co.uk,EU Brexit Theresa Ma,EU Brexit Theresa May Juncker negotiations Scotland Northern Ireland Article 50,2017-02
doc_291857.txt,310,2017-02-25,www.theguardian.com,they dont care about,they dont care about us the anger and apathy behind the stoke byelection video,2017-02
doc_180720.txt,311,2017-03-30,www.express.co.uk,Falkland Islands thr,Falkland Islands threat Argentina EU Brexit bid,2017-03
doc_207925.txt,312,2017-03-06,theduran.com,,,2017-03
doc_765507.txt,313,2017-07-18,www.theguardian.com,dominic cummings car,dominic cummings career psychopath david davis thick as mince,2017-07
doc_111625.txt,314,2017-06-01,www.espnfc.com,premier league clubs,premier league clubs to lose competitive advantage after brexit man united cfo,2017-06
doc_783929.txt,315,2017-04-04,www.express.co.uk,brexit frank walter ,brexit frank walter steinmeier european union parliament populism germany,2017-04
doc_127743.txt,316,2017-04-12,www.express.co.uk.,Ireland leave EU UK ,Ireland leave EU UK bad Brexit deal Danish MEP Anders Vistisen,2017-04
doc_688856.txt,317,2017-03-02,uk.weather.yahoo.com,brexit going worlds ,brexit going worlds richest foreigners 073000868.html,2017-03
doc_339007.txt,318,2017-04-15,www.independent.co.uk,brexit eu parliament,brexit eu parliament uk leave talks meps ukip nigel farage european commission council a7680236.html,2017-04
doc_189956.txt,319,2017-05-29,www.msn.com,ar BBByemE,ar BBByemE,2017-05
doc_687891.txt,320,2017-08-02,www.telegraph.co.uk,,,2017-08
doc_98987.txt,321,2017-02-23,www.express.co.uk,winston churchill gu,winston churchill guy Verhofstadt voted remain brexit absurd leo mckinstry,2017-02
doc_597480.txt,322,2017-02-24,www.independent.co.uk,labour jeremy corbyn,labour jeremy corbyn under presure suffers historic defeat copeland by election wins stoke central a7596771.html,2017-02
doc_51000.txt,323,2017-04-06,www.express.co.uk,Theresa May Donald T,Theresa May Donald Tusk Brexit talks Gibraltar sovereignty Spain veto EU,2017-04
doc_40062.txt,324,2017-03-31,www.express.co.uk,Brexit Labour Brexit,Brexit Labour Brexiteer blasts columnist going back to the 50s,2017-03
doc_11343.txt,325,2017-06-29,www.express.co.uk.,Labour Party led Que,Labour Party led Queen Speech Brexit amendment Jeremy Corbyn Theresa May DUP,2017-06
doc_486999.txt,326,2017-06-28,wonkette.com,finally trump gets h,finally trump gets honest paycheck canadian hotel pays 6 million to get rid of his name,2017-06
doc_426700.txt,327,2017-07-12,www.forexlive.com,www.forexlive.com,www.forexlive.com,2017-07
doc_209481.txt,328,2017-03-06,metro.co.uk,,,2017-03
doc_772484.txt,329,2017-04-04,www.express.co.uk,Theresa May jaw jaw ,Theresa May jaw jaw not war war Spain Gibraltar row,2017-04
doc_729679.txt,330,2017-07-27,www.theguardian.com,snatching money care,snatching money care workers tories,2017-07
doc_352379.txt,331,2017-03-16,msn.com,ar AAonv0k,ar AAonv0k,2017-03
doc_306973.txt,332,2017-03-15,www.standard.co.uk,millionaire brexit b,millionaire brexit backer arron banks suspended from ukip a3489676.html,2017-03
doc_691494.txt,333,2017-03-02,www.express.co.uk,Department for Inter,Department for International Trade Liam Fox back Brexit cultural fit contracts Tim Farron,2017-03
doc_368067.txt,334,2017-04-16,www.express.co.uk,theresa may easter m,theresa may easter message praises role of christianity britain,2017-04
doc_708991.txt,335,2017-03-13,www.express.co.uk,scottish referendum ,scottish referendum nicola sturgeon snp second vote indyref2 scotland,2017-03
doc_284396.txt,336,2017-07-24,www.breitbart.com,,,2017-07
doc_91562.txt,337,2017-02-23,uk.weather.yahoo.com,offending rates too ,offending rates too high prisoners 153342407.html,2017-02
doc_605962.txt,338,2017-03-04,www.crisismagazine.com,church divisive excl,church divisive exclusionary globalism,2017-03
doc_206947.txt,339,2017-03-06,www.express.co.uk,budget chancellor ph,budget chancellor philip hammond reject giveaway treasury windfall,2017-03
doc_801557.txt,340,2017-02-20,www.bizpacreview.com,americans stuck dish,americans stuck dishonest media 450467,2017-02
doc_707370.txt,341,2017-03-13,uk.weather.yahoo.com,labour mps demand co,labour mps demand corbyn backs 223407411.html,2017-03
doc_467479.txt,342,2017-03-08,www.express.co.uk.,Commonwealth UK Brex,Commonwealth UK Brexit trade EU deal agreement diamond,2017-03
doc_70869.txt,343,2017-03-21,www.express.co.uk,Brexit House of Lord,Brexit House of Lords Theresa May calls to scrap unelected house,2017-03
doc_621440.txt,344,2017-05-21,,Spain would learn 'b,"Spain would learn 'bitter' lesson over Gibraltar challenge, says MEP | UK | News | Express.co.uk",2017-05
doc_29446.txt,345,2017-06-14,www.irishcentral.com,good friday agreemen,good friday agreement negotiator warns tory dup deal could spell disaster for northern ireland peace,2017-06
doc_729155.txt,346,2017-07-27,www.irishcentral.com,www.irishcentral.com,www.irishcentral.com,2017-07
doc_319937.txt,347,2017-03-15,le-grove.co.uk,,,2017-03
doc_568007.txt,348,2017-03-17,uk.weather.yahoo.com,second tory reveals ,second tory reveals police investigated 142844280.html,2017-03
